,location,bath,price,bhk,area_sqft
6174,Sarjapur  Road,2,60.8,2,1026.0
6175,Sarjapur  Road,3,120.0,3,1600.0
6176,Sarjapur  Road,2,74.03,2,1346.0
6177,Sarjapur  Road,1,26.0,1,475.0
6178,Sarjapur  Road,2,116.0,3,1660.0
6179,Sarjapur  Road,2,69.61,2,1346.0
6180,Sarjapur  Road,3,148.0,3,2089.0
6181,Sarjapur  Road,3,98.38,3,1612.0
6182,Sarjapur  Road,2,88.0,2,1290.0
6183,Sarjapur  Road,2,86.0,2,1371.0
6184,Sarjapur  Road,3,139.0,3,2140.0
6185,Sarjapur  Road,2,55.0,2,1044.0
6186,Sarjapur  Road,4,180.0,3,2180.0
6187,Sarjapur  Road,3,119.0,3,1691.0
6188,Sarjapur  Road,4,180.0,3,2206.0
6189,Sarjapur  Road,2,69.5,2,1309.0
6190,Sarjapur  Road,3,100.0,3,1691.0
6191,Sarjapur  Road,2,80.0,2,1367.0
6192,Sarjapur  Road,4,148.0,3,1984.0
6193,Sarjapur  Road,2,74.03,2,1346.0
6194,Sarjapur  Road,2,58.0,2,1112.0
6195,Sarjapur  Road,2,75.0,2,1340.0
6196,Sarjapur  Road,3,275.0,3,3500.0
6197,Sarjapur  Road,2,70.0,2,1132.0
6198,Sarjapur  Road,5,195.0,4,2425.0
6199,Sarjapura - Attibele Road,2,48.0,3,1330.0
6200,Sarjapura - Attibele Road,2,45.95,3,1329.0
6201,Sarjapura - Attibele Road,2,22.8,2,829.0
6202,Sarjapura - Attibele Road,3,85.0,3,2400.0
6203,Sarjapura - Attibele Road,2,28.41,2,1033.0
6204,Sarjapura - Attibele Road,3,52.0,3,1676.0
6205,Sarjapura - Attibele Road,3,90.0,3,1800.0
6206,Sarjapura - Attibele Road,2,37.0,2,1308.0
6207,Sarjapura - Attibele Road,2,31.77,2,1073.0
6208,Sarjapura - Attibele Road,2,49.0,3,1330.0
6209,Sarjapura - Attibele Road,2,37.0,2,1090.0
6210,Sarjapura - Attibele Road,2,36.0,2,1126.0
6211,Sarjapura - Attibele Road,1,23.65,1,740.0
6212,Sarjapura - Attibele Road,3,52.0,3,1555.0
6213,Sector 2 HSR Layout,2,75.0,2,1296.0
6214,Sector 2 HSR Layout,1,60.0,1,794.0
6215,Sector 2 HSR Layout,2,65.0,2,1143.0
6216,Sector 2 HSR Layout,3,110.0,3,1665.0
6217,Sector 2 HSR Layout,3,80.0,3,1512.0
6218,Sector 2 HSR Layout,2,101.0,2,1332.0
6219,Sector 2 HSR Layout,3,90.0,3,1600.0
6220,Sector 2 HSR Layout,2,66.0,2,1231.0
6221,Sector 7 HSR Layout,5,275.0,4,3000.0
6222,Sector 7 HSR Layout,2,98.86,2,1163.0
6223,Sector 7 HSR Layout,3,145.0,3,1760.0
6224,Sector 7 HSR Layout,3,300.0,3,3900.0
6225,Sector 7 HSR Layout,2,98.86,2,1163.0
6226,Sector 7 HSR Layout,2,115.0,2,1342.0
6227,Sector 7 HSR Layout,3,160.0,3,1760.0
6228,Sector 7 HSR Layout,3,142.0,3,1760.0
6229,Sector 7 HSR Layout,2,195.0,3,2400.0
6230,Sector 7 HSR Layout,3,185.0,3,1760.0
6231,Sector 7 HSR Layout,2,98.77,2,1162.0
6232,Seegehalli,2,35.14,2,901.0
6233,Seegehalli,1,50.0,2,800.0
6234,Seegehalli,2,37.5,2,1118.0
6235,Seegehalli,2,62.0,3,1200.0
6236,Seegehalli,2,72.0,2,1155.0
6237,Seegehalli,4,82.0,3,1830.0
6238,Seegehalli,3,235.0,3,4000.0
6239,Seegehalli,2,41.0,2,1096.0
6240,Seegehalli,2,27.0,2,920.0
6241,Seegehalli,3,68.0,3,1553.0
6242,Seegehalli,3,120.0,3,1639.0
6243,Seegehalli,4,235.0,3,3000.0
6244,Seegehalli,2,45.0,2,1134.0
6245,Seegehalli,3,80.0,3,1683.0
6246,Seegehalli,2,50.0,2,1176.0
6247,Seegehalli,4,240.0,3,3000.0
6248,Shampura,4,150.0,4,2650.0
6249,Shampura,2,53.0,2,1200.0
6250,Shampura,1,35.0,2,700.0
6251,Shampura,3,70.0,3,1400.0
6252,Shampura,3,78.0,3,1475.0
6253,Shampura,3,75.0,3,1700.0
6254,Shivaji Nagar,2,55.0,2,850.0
6255,Shivaji Nagar,3,130.0,2,1554.0
6256,Shivaji Nagar,1,306.0,1,3820.0
6257,Shivaji Nagar,2,49.5,2,703.0
6258,Shivaji Nagar,2,90.0,3,1460.0
6259,Shivaji Nagar,1,65.0,2,600.0
6260,Singasandra,2,55.0,2,1030.0
6261,Singasandra,2,52.0,2,1100.0
6262,Singasandra,2,65.0,2,1300.0
6263,Singasandra,2,40.0,2,1010.0
6264,Singasandra,2,58.0,2,1375.0
6265,Singasandra,2,60.0,2,1120.0
6266,Singasandra,3,75.0,3,1510.0
6267,Singasandra,2,56.0,2,1179.0
6268,Singasandra,2,67.0,2,1416.0
6269,Singasandra,2,73.0,3,1476.0
6270,Singasandra,2,45.0,2,1139.7
6271,Singasandra,2,60.0,2,1465.0
6272,Singasandra,3,85.0,3,1653.0
6273,Somasundara Palya,2,67.0,2,1255.0
6274,Somasundara Palya,2,68.0,2,1448.0
6275,Somasundara Palya,2,73.0,2,1178.0
6276,Somasundara Palya,2,60.0,2,1260.0
6277,Somasundara Palya,2,48.0,2,1033.0
6278,Somasundara Palya,2,70.0,2,1329.0
6279,Somasundara Palya,3,140.0,3,2372.0
6280,Somasundara Palya,2,70.0,2,1185.0
6281,Somasundara Palya,3,140.0,4,2400.0
6282,Somasundara Palya,3,95.0,3,1650.0
6283,Somasundara Palya,2,72.0,2,1186.0
6284,Sompura,2,33.0,2,825.0
6285,Sompura,2,37.0,3,1025.0
6286,Sompura,2,41.0,2,1020.0
6287,Sompura,2,39.0,2,1126.0
6288,Sompura,2,32.0,2,825.0
6289,Sompura,2,45.0,3,1360.0
6290,Sompura,2,47.0,3,1350.0
6291,Sompura,3,85.0,4,2150.0
6292,Sonnenahalli,2,43.75,2,896.0
6293,Sonnenahalli,2,43.0,2,1120.0
6294,Sonnenahalli,2,44.0,2,1100.0
6295,Sonnenahalli,2,50.53,2,1011.0
6296,Sonnenahalli,1,30.715,1,614.5
6297,Sonnenahalli,3,74.18,3,1484.0
6298,Sonnenahalli,3,80.48,3,1610.0
6299,Sonnenahalli,2,65.0,3,1415.0
6300,Sonnenahalli,2,58.0,2,1268.0
6301,Sonnenahalli,2,56.0,2,1268.0
6302,Sonnenahalli,1,30.24,1,605.0
6303,Sonnenahalli,3,75.0,3,1484.0
6304,Subramanyapura,2,50.17,2,929.0
6305,Subramanyapura,2,52.0,2,1200.0
6306,Subramanyapura,2,58.0,2,975.0
6307,Subramanyapura,2,55.0,2,1277.0
6308,Subramanyapura,2,58.0,2,985.0
6309,Subramanyapura,2,68.0,3,1245.0
6310,Subramanyapura,2,73.0,2,1313.0
6311,Subramanyapura,2,66.5,2,1313.0
6312,Subramanyapura,2,79.0,3,1255.0
6313,Subramanyapura,3,72.0,3,1330.0
6314,Subramanyapura,2,48.0,2,929.0
6315,Subramanyapura,2,55.0,2,950.0
6316,Subramanyapura,2,56.0,2,929.0
6317,Subramanyapura,2,76.0,3,1260.0
6318,Subramanyapura,2,55.0,2,960.0
6319,Subramanyapura,2,73.0,3,1260.0
6320,Subramanyapura,3,70.0,3,1278.0
6321,Subramanyapura,2,49.0,2,929.0
6322,Subramanyapura,2,75.0,3,1260.0
6323,Subramanyapura,2,45.0,2,1000.0
6324,Subramanyapura,1,51.0,2,929.0
6325,Subramanyapura,3,110.0,3,1880.0
6326,Sultan Palaya,3,120.0,3,1700.0
6327,Sultan Palaya,2,45.0,2,1100.0
6328,Sultan Palaya,2,45.0,2,900.0
6329,Sultan Palaya,2,65.0,2,870.0
6330,Sultan Palaya,3,80.0,3,1765.0
6331,Sultan Palaya,3,125.0,3,1713.0
6332,Sultan Palaya,2,65.0,2,1009.0
6333,Sultan Palaya,5,325.0,4,5000.0
6334,Sultan Palaya,2,49.0,2,1070.0
6335,TC Palaya,3,98.0,3,1475.0
6336,TC Palaya,2,60.0,2,1200.0
6337,TC Palaya,2,60.0,2,1240.0
6338,TC Palaya,2,100.0,3,1500.0
6339,TC Palaya,2,65.0,2,1200.0
6340,TC Palaya,2,70.0,2,1200.0
6341,TC Palaya,2,55.0,2,900.0
6342,TC Palaya,3,302.0,4,4800.0
6343,TC Palaya,2,64.0,2,1000.0
6344,TC Palaya,2,55.0,2,900.0
6345,TC Palaya,2,66.0,2,1200.0
6346,TC Palaya,2,55.0,2,900.0
6347,TC Palaya,2,55.0,2,900.0
6348,TC Palaya,2,65.0,2,1200.0
6349,TC Palaya,2,75.0,2,1500.0
6350,TC Palaya,2,70.0,2,1000.0
6351,TC Palaya,2,65.0,2,1100.0
6352,TC Palaya,2,80.0,2,1800.0
6353,TC Palaya,2,70.0,2,1200.0
6354,TC Palaya,1,55.0,1,1350.0
6355,TC Palaya,2,55.0,2,900.0
6356,TC Palaya,2,55.0,2,900.0
6357,TC Palaya,2,64.0,2,1082.0
6358,TC Palaya,2,55.0,2,1152.0
6359,Talaghattapura,3,131.0,3,1868.0
6360,Talaghattapura,3,120.0,3,2038.5
6361,Talaghattapura,3,126.0,3,2106.0
6362,Talaghattapura,3,121.0,3,1868.0
6363,Talaghattapura,3,126.0,3,2106.0
6364,Talaghattapura,3,135.0,3,1868.0
6365,Talaghattapura,3,135.0,3,1856.0
6366,Talaghattapura,3,120.0,3,1868.0
6367,Talaghattapura,3,115.0,3,1804.0
6368,Talaghattapura,3,135.0,3,1856.0
6369,Talaghattapura,3,153.0,3,2254.0
6370,Talaghattapura,3,148.0,3,2106.0
6371,Talaghattapura,3,135.0,3,1856.0
6372,Talaghattapura,3,159.0,3,2273.0
6373,Talaghattapura,3,147.0,3,2099.0
6374,Talaghattapura,2,50.0,2,1100.0
6375,Talaghattapura,2,49.49,2,1100.0
6376,Talaghattapura,3,80.0,3,1575.0
6377,Talaghattapura,3,145.0,3,2273.0
6378,Talaghattapura,2,62.0,2,1175.0
6379,Talaghattapura,3,127.0,3,1804.0
6380,Talaghattapura,2,42.48,2,1062.0
6381,Talaghattapura,3,122.0,3,2038.5
6382,Talaghattapura,3,84.0,3,1800.0
6383,Talaghattapura,3,159.0,3,2265.0
6384,Talaghattapura,3,134.0,3,2099.0
6385,Thanisandra,1,25.25,1,510.0
6386,Thanisandra,2,80.0,2,1296.0
6387,Thanisandra,3,145.0,3,2144.0
6388,Thanisandra,1,28.0,1,445.0
6389,Thanisandra,2,83.0,2,1296.0
6390,Thanisandra,3,135.0,3,2144.0
6391,Thanisandra,2,70.0,2,1093.0
6392,Thanisandra,2,79.0,3,1265.0
6393,Thanisandra,3,97.38,3,1651.0
6394,Thanisandra,2,85.0,2,1265.0
6395,Thanisandra,1,25.25,1,510.0
6396,Thanisandra,3,101.0,3,1564.0
6397,Thanisandra,3,123.0,3,1847.0
6398,Thanisandra,3,114.0,3,1697.0
6399,Thanisandra,5,160.0,6,3500.0
6400,Thanisandra,3,95.0,3,1573.0
6401,Thanisandra,3,122.0,3,1917.0
6402,Thanisandra,1,34.3,1,693.0
6403,Thanisandra,2,68.0,2,1098.0
6404,Thanisandra,1,50.3,1,760.0
6405,Thanisandra,3,112.0,3,2002.0
6406,Thanisandra,3,115.0,3,1697.0
6407,Thanisandra,1,62.1,1,1380.0
6408,Thanisandra,1,60.84,1,923.0
6409,Thanisandra,1,45.69,1,923.0
6410,Thanisandra,2,72.0,2,1296.0
6411,Thanisandra,3,102.0,3,1698.0
6412,Thanisandra,3,93.04,3,1411.0
6413,Thanisandra,3,135.0,3,1996.0
6414,Thanisandra,3,115.0,3,1801.0
6415,Thanisandra,2,82.0,2,1265.0
6416,Thanisandra,4,113.0,3,1917.0
6417,Thanisandra,1,42.0,1,662.0
6418,Thanisandra,3,130.0,3,1948.0
6419,Thanisandra,2,74.0,2,1098.0
6420,Thanisandra,3,104.0,3,1564.0
6421,Thanisandra,3,135.0,3,2127.0
6422,Thanisandra,2,75.0,2,1276.0
6423,Thanisandra,1,34.3,1,693.0
6424,Thanisandra,5,135.0,4,2259.0
6425,Thanisandra,2,78.0,2,1265.0
6426,Thanisandra,2,55.0,2,934.0
6427,Thanisandra,2,68.0,2,1056.0
6428,Thanisandra,3,110.0,3,1595.0
6429,Thanisandra,3,93.15,3,1411.0
6430,Thanisandra,2,68.1,2,1093.0
6431,Thanisandra,2,72.0,2,1093.0
6432,Thanisandra,3,107.0,3,1698.0
6433,Thanisandra,3,105.0,3,1564.0
6434,Thanisandra,2,83.0,2,1265.0
6435,Thanisandra,1,35.285,1,784.0
6436,Thanisandra,2,56.0,2,965.0
6437,Thanisandra,3,95.0,3,1546.0
6438,Thanisandra,1,38.535,1,777.0
6439,Thanisandra,3,110.0,3,1697.0
6440,Thanisandra,3,88.0,3,1492.0
6441,Thanisandra,3,122.0,3,2072.0
6442,Thanisandra,3,120.0,3,1880.0
6443,Thanisandra,1,50.0,1,760.0
6444,Thanisandra,2,58.0,1,933.0
6445,Thanisandra,3,110.0,3,1917.0
6446,Thanisandra,4,123.0,3,1996.0
6447,Thanisandra,2,77.25,2,1183.0
6448,Thanisandra,3,88.0,3,1491.0
6449,Thanisandra,1,29.0,1,662.0
6450,Thanisandra,3,100.0,3,1564.0
6451,Thanisandra,1,45.0,1,662.0
6452,Thanisandra,3,98.0,3,1573.0
6453,Thanisandra,2,83.0,3,1262.0
6454,Thanisandra,2,65.0,2,1056.0
6455,Thanisandra,3,115.0,3,1702.0
6456,Thanisandra,2,75.0,2,1343.0
6457,Thanisandra,4,122.0,3,1935.0
6458,Thanisandra,2,55.0,2,933.0
6459,Thanisandra,2,77.3,2,1183.0
6460,Thanisandra,1,38.0,1,662.0
6461,Thanisandra,2,72.0,2,1265.0
6462,Thanisandra,3,105.0,3,1595.0
6463,Thanisandra,1,27.5,1,580.0
6464,Thanisandra,4,139.0,3,2087.0
6465,Thanisandra,2,71.0,2,1098.0
6466,Thanisandra,3,93.25,3,1411.0
6467,Thanisandra,3,112.0,3,1732.0
6468,Thanisandra,1,61.0,1,933.0
6469,Thanisandra,3,107.0,3,1702.0
6470,Thanisandra,1,34.355,1,747.0
6471,Thanisandra,4,125.0,3,2030.0
6472,Thanisandra,4,129.0,4,1948.0
6473,Thanisandra,3,90.0,3,1573.0
6474,Thanisandra,2,70.0,2,1056.0
6475,Thanisandra,3,96.0,3,1595.0
6476,Thanisandra,2,83.05,2,1245.0
6477,Thanisandra,2,80.0,3,1261.0
6478,Thanisandra,4,117.0,3,1884.0
6479,Thanisandra,2,54.0,2,965.0
6480,Thanisandra,4,122.0,3,1930.0
6481,Thanisandra,1,38.46,1,777.0
6482,Thanisandra,4,120.0,3,1930.0
6483,Thanisandra,1,50.4,1,760.0
6484,Thanisandra,1,32.82,1,663.0
6485,Thanisandra,3,115.0,3,1801.0
6486,Thanisandra,4,220.0,4,3671.0
6487,Thanisandra,2,90.0,2,1305.0
6488,Thanisandra,4,125.0,3,1965.0
6489,Thanisandra,3,100.0,3,1573.0
6490,Thanisandra,4,130.0,4,1917.0
6491,Thigalarapalya,2,103.0,2,1297.0
6492,Thigalarapalya,2,95.0,2,1418.0
6493,Thigalarapalya,2,103.0,2,1418.0
6494,Thigalarapalya,2,101.0,2,1418.0
6495,Thigalarapalya,2,104.0,2,1418.0
6496,Thigalarapalya,5,225.0,4,3122.0
6497,Thigalarapalya,2,103.0,2,1418.0
6498,Thigalarapalya,4,159.0,3,2072.0
6499,Thigalarapalya,2,106.0,2,1418.0
6500,Thigalarapalya,2,104.0,2,1418.0
6501,Thigalarapalya,2,105.0,2,1418.0
6502,Thigalarapalya,2,104.0,2,1418.0
6503,Thigalarapalya,2,106.0,2,1418.0
6504,Thigalarapalya,4,155.0,3,2072.0
6505,Thigalarapalya,4,135.0,3,1830.0
6506,Thigalarapalya,2,105.0,2,1418.0
6507,Thigalarapalya,4,160.0,3,2072.0
6508,Thigalarapalya,4,160.0,3,2072.0
6509,Thigalarapalya,4,155.0,3,2072.0
6510,Thigalarapalya,4,153.0,3,2072.0
6511,Thigalarapalya,4,157.0,3,2072.0
6512,Thigalarapalya,2,105.0,2,1418.0
6513,Thigalarapalya,5,249.0,4,3362.0
6514,Thigalarapalya,4,325.0,4,4190.0
6515,Thigalarapalya,2,105.0,2,1400.0
6516,Thigalarapalya,2,98.0,2,1297.0
6517,Thubarahalli,4,239.0,4,3800.0
6518,Thubarahalli,2,78.0,2,1200.0
6519,Thubarahalli,2,75.0,2,1128.0
6520,Thubarahalli,2,65.0,2,1185.0
6521,Thubarahalli,2,55.0,2,975.0
6522,Thubarahalli,2,75.0,2,1330.0
6523,Thubarahalli,2,70.0,2,1085.0
6524,Thubarahalli,2,80.0,2,1216.0
6525,Thubarahalli,2,79.0,2,1200.0
6526,Thubarahalli,2,80.0,2,1200.0
6527,Thubarahalli,2,79.55,2,1200.0
6528,Thubarahalli,3,175.0,3,2625.0
6529,Thubarahalli,2,50.0,2,975.0
6530,Thubarahalli,3,101.0,3,1584.0
6531,Tindlu,2,87.0,3,1500.0
6532,Tindlu,7,400.0,7,7500.0
6533,Tindlu,2,65.0,3,1357.0
6534,Tindlu,3,87.0,3,1500.0
6535,Tindlu,3,65.0,3,1370.07
6536,Tindlu,2,59.8,2,1165.0
6537,Tindlu,2,55.0,2,1050.0
6538,Tindlu,2,55.0,2,1100.0
6539,Tumkur Road,3,95.0,3,1500.0
6540,Tumkur Road,3,112.0,3,1779.0
6541,Tumkur Road,3,100.0,3,1586.0
6542,Tumkur Road,2,72.0,2,1098.0
6543,Tumkur Road,3,90.0,3,1354.0
6544,Tumkur Road,2,84.0,3,1240.0
6545,Tumkur Road,2,82.0,2,1239.0
6546,Tumkur Road,2,82.0,2,1246.0
6547,Tumkur Road,3,100.0,3,1500.0
6548,Tumkur Road,3,94.0,3,1416.0
6549,Tumkur Road,2,60.0,2,1027.0
6550,Tumkur Road,2,68.62,2,1027.0
6551,Tumkur Road,2,95.0,3,1459.0
6552,Tumkur Road,2,60.0,2,992.0
6553,Tumkur Road,2,52.5,2,1066.0
6554,Tumkur Road,2,79.0,3,1240.0
6555,Tumkur Road,2,95.0,3,1441.0
6556,Tumkur Road,2,83.0,3,1240.0
6557,Tumkur Road,2,67.0,2,1027.0
6558,Tumkur Road,3,85.86,3,1354.0
6559,Ulsoor,3,215.0,3,2135.0
6560,Ulsoor,2,120.0,2,1275.0
6561,Ulsoor,3,110.0,3,1020.0
6562,Ulsoor,2,60.0,2,1200.0
6563,Ulsoor,2,100.0,2,1180.0
6564,Ulsoor,3,90.0,3,1340.0
6565,Ulsoor,2,125.0,3,1500.0
6566,Ulsoor,3,185.0,3,2000.0
6567,Ulsoor,2,120.0,2,1255.0
6568,Ulsoor,4,185.0,3,1685.0
6569,Ulsoor,3,170.0,3,2135.0
6570,Ulsoor,2,130.0,2,1160.0
6571,Uttarahalli,2,62.0,3,1440.0
6572,Uttarahalli,2,45.0,2,1143.0
6573,Uttarahalli,2,45.0,2,1020.0
6574,Uttarahalli,2,63.0,2,1286.0
6575,Uttarahalli,2,45.0,2,1101.0
6576,Uttarahalli,2,67.0,2,1345.0
6577,Uttarahalli,2,47.0,2,1175.0
6578,Uttarahalli,2,62.55,3,1390.0
6579,Uttarahalli,2,56.0,3,1330.0
6580,Uttarahalli,2,45.0,2,1008.0
6581,Uttarahalli,2,60.47,3,1390.0
6582,Uttarahalli,3,66.68,3,1617.0
6583,Uttarahalli,2,49.0,2,1150.0
6584,Uttarahalli,2,56.0,3,1330.0
6585,Uttarahalli,2,44.0,2,1200.0
6586,Uttarahalli,2,30.0,2,882.0
6587,Uttarahalli,2,39.71,2,993.0
6588,Uttarahalli,2,45.0,2,1045.0
6589,Uttarahalli,2,37.93,2,850.0
6590,Uttarahalli,6,120.0,6,3600.0
6591,Uttarahalli,3,98.34,3,1788.0
6592,Uttarahalli,2,57.0,3,1345.0
6593,Uttarahalli,2,43.55,2,1089.0
6594,Uttarahalli,2,48.0,2,1279.0
6595,Uttarahalli,2,64.0,3,1425.0
6596,Uttarahalli,2,40.42,2,1155.0
6597,Uttarahalli,2,42.0,2,1050.0
6598,Uttarahalli,2,55.0,3,1300.0
6599,Uttarahalli,2,55.0,3,1250.0
6600,Uttarahalli,3,88.0,3,1700.0
6601,Uttarahalli,3,50.0,3,1200.0
6602,Uttarahalli,2,43.0,2,1085.0
6603,Uttarahalli,2,47.0,2,1175.0
6604,Uttarahalli,3,91.2,3,1689.28
6605,Uttarahalli,2,47.0,2,1175.0
6606,Uttarahalli,2,63.0,2,1137.0
6607,Uttarahalli,2,52.85,3,1215.0
6608,Uttarahalli,2,53.0,2,1325.0
6609,Uttarahalli,2,60.0,3,1300.0
6610,Uttarahalli,2,35.0,2,850.0
6611,Uttarahalli,3,88.0,3,1627.86
6612,Uttarahalli,2,61.2,3,1360.0
6613,Uttarahalli,1,36.0,1,661.0
6614,Uttarahalli,2,45.36,2,1134.0
6615,Uttarahalli,2,55.44,3,1320.0
6616,Uttarahalli,2,61.16,3,1390.0
6617,Uttarahalli,2,45.0,2,1090.0
6618,Uttarahalli,2,42.0,2,1050.0
6619,Uttarahalli,2,48.0,2,1123.0
6620,Uttarahalli,2,56.0,3,1329.0
6621,Uttarahalli,2,35.0,2,938.0
6622,Uttarahalli,1,45.0,2,1100.0
6623,Uttarahalli,2,47.0,2,1125.0
6624,Uttarahalli,3,85.0,3,1685.0
6625,Uttarahalli,2,62.55,3,1390.0
6626,Uttarahalli,2,41.3,2,1180.0
6627,Uttarahalli,2,42.0,2,1380.0
6628,Uttarahalli,2,95.0,3,1737.0
6629,Uttarahalli,2,45.0,2,1160.0
6630,Uttarahalli,2,60.0,3,1280.0
6631,Uttarahalli,2,53.55,2,1190.0
6632,Uttarahalli,2,57.0,3,1330.0
6633,Uttarahalli,3,74.0,3,1560.0
6634,Uttarahalli,2,48.0,2,1125.0
6635,Uttarahalli,2,55.44,3,1320.0
6636,Uttarahalli,2,40.6,2,1160.0
6637,Uttarahalli,2,42.59,2,1065.0
6638,Uttarahalli,2,46.76,2,1075.0
6639,Uttarahalli,2,40.6,2,1155.0
6640,Uttarahalli,2,52.85,3,1215.0
6641,Uttarahalli,2,41.3,2,1180.0
6642,Uttarahalli,2,40.08,2,1002.0
6643,Uttarahalli,2,40.08,2,1002.0
6644,Uttarahalli,2,40.0,2,1075.0
6645,Uttarahalli,2,40.43,2,1155.0
6646,Uttarahalli,2,35.88,2,1025.0
6647,Uttarahalli,2,47.65,2,1125.0
6648,Uttarahalli,2,55.0,2,1300.0
6649,Uttarahalli,2,35.88,2,1025.0
6650,Uttarahalli,2,45.0,2,980.0
6651,Uttarahalli,2,47.0,2,1125.0
6652,Uttarahalli,2,47.0,2,1175.0
6653,Uttarahalli,2,62.82,3,1525.0
6654,Uttarahalli,2,65.0,3,1265.0
6655,Uttarahalli,2,48.0,2,1213.0
6656,Uttarahalli,2,35.0,2,900.0
6657,Uttarahalli,2,42.6,2,1065.0
6658,Uttarahalli,2,47.0,2,1125.0
6659,Uttarahalli,2,55.25,3,1270.0
6660,Uttarahalli,2,55.25,3,1270.0
6661,Uttarahalli,2,45.0,2,1107.0
6662,Uttarahalli,2,55.0,2,1200.0
6663,Uttarahalli,3,76.0,3,1460.0
6664,Uttarahalli,3,68.0,3,1500.0
6665,Uttarahalli,2,50.0,2,1120.0
6666,Uttarahalli,2,46.0,2,1150.0
6667,Uttarahalli,2,58.0,3,1330.0
6668,Uttarahalli,2,42.0,2,1050.0
6669,Uttarahalli,2,48.0,2,1125.0
6670,Uttarahalli,2,57.0,3,1345.0
6671,Uttarahalli,2,57.0,3,1345.0
6672,Uttarahalli,2,52.0,2,1000.0
6673,Uttarahalli,2,36.0,2,1037.0
6674,Uttarahalli,2,39.5,2,1000.0
6675,Uttarahalli,1,45.0,2,1125.0
6676,Uttarahalli,2,40.58,2,1160.0
6677,Uttarahalli,2,60.0,2,1123.0
6678,Uttarahalli,2,35.0,2,1000.0
6679,Uttarahalli,2,57.0,3,1330.0
6680,Uttarahalli,2,47.0,2,1125.0
6681,Uttarahalli,1,42.09,2,1165.0
6682,Uttarahalli,2,55.0,2,1260.0
6683,Uttarahalli,2,53.36,2,1284.0
6684,Uttarahalli,2,45.99,2,1150.0
6685,Uttarahalli,2,56.12,3,1290.0
6686,Uttarahalli,2,56.0,3,1328.0
6687,Uttarahalli,2,36.4,2,1040.0
6688,Uttarahalli,2,56.12,3,1290.0
6689,Uttarahalli,2,46.76,2,1075.0
6690,Uttarahalli,2,57.0,3,1345.0
6691,Varthur,2,44.0,2,1160.0
6692,Varthur,2,80.0,2,1385.0
6693,Varthur,2,42.0,2,1024.0
6694,Varthur,2,40.0,2,1125.0
6695,Varthur,2,40.0,2,1112.0
6696,Varthur,2,45.35,2,1055.0
6697,Varthur,2,65.0,2,1280.0
6698,Varthur,2,36.0,2,977.0
6699,Varthur,3,71.0,3,1250.0
6700,Varthur,3,67.75,3,1200.0
6701,Varthur,2,41.88,2,1111.0
6702,Varthur,2,55.5,2,1140.0
6703,Varthur,2,59.0,2,1012.0
6704,Varthur,2,39.9,2,1140.0
6705,Varthur,2,48.0,2,1090.0
6706,Varthur,3,71.0,3,1450.0
6707,Varthur,2,60.0,2,1210.0
6708,Varthur,2,46.0,2,1070.0
6709,Varthur,2,85.0,3,1360.0
6710,Varthur,2,34.0,2,965.0
6711,Varthur,2,44.24,2,1120.0
6712,Varthur,2,79.0,3,1395.0
6713,Varthur,2,45.0,2,1085.0
6714,Varthur,2,47.0,2,1250.0
6715,Varthur,3,68.38,3,1200.0
6716,Varthur,2,60.0,2,1155.0
6717,Varthur,2,60.0,2,1035.0
6718,Varthur,2,39.0,2,1155.0
6719,Varthur,2,55.0,2,1180.0
6720,Varthur,2,57.35,2,1738.0
6721,Varthur,2,40.65,2,1045.0
6722,Varthur,2,39.0,2,1155.0
6723,Varthur,2,64.15,2,1210.0
6724,Varthur,2,38.0,2,1105.0
6725,Varthur,3,90.0,3,1560.0
6726,Varthur,2,85.0,2,1760.0
6727,Varthur,2,54.0,2,1210.0
6728,Varthur,2,40.0,2,1112.0
6729,Varthur,1,65.0,2,1000.0
6730,Varthur Road,2,27.0,2,900.0
6731,Varthur Road,2,59.0,2,1277.0
6732,Varthur Road,2,58.0,3,1247.0
6733,Varthur Road,2,42.7,2,1050.0
6734,Varthur Road,2,52.76,2,1255.0
6735,Varthur Road,2,32.0,2,1033.0
6736,Varthur Road,2,49.11,2,1140.0
6737,Varthur Road,2,25.4,2,850.0
6738,Vasanthapura,2,40.0,2,1022.0
6739,Vasanthapura,2,39.73,2,1135.0
6740,Vasanthapura,2,34.82,2,995.0
6741,Vasanthapura,2,34.82,2,995.0
6742,Vasanthapura,2,36.28,2,1037.0
6743,Vasanthapura,2,34.22,2,978.0
6744,Vasanthapura,2,36.28,2,1037.0
6745,Vidyaranyapura,2,95.0,2,1440.0
6746,Vidyaranyapura,2,38.0,2,1062.0
6747,Vidyaranyapura,2,55.0,2,1200.0
6748,Vidyaranyapura,4,90.0,4,1200.0
6749,Vidyaranyapura,2,55.0,2,1060.0
6750,Vidyaranyapura,2,54.0,2,1100.0
6751,Vidyaranyapura,2,70.0,3,1440.0
6752,Vidyaranyapura,2,54.0,2,1100.0
6753,Vidyaranyapura,2,35.0,2,1000.0
6754,Vidyaranyapura,2,70.0,2,1120.0
6755,Vidyaranyapura,2,40.0,2,945.0
6756,Vidyaranyapura,2,54.0,2,1100.0
6757,Vidyaranyapura,2,65.0,3,1200.0
6758,Vidyaranyapura,2,52.0,2,1200.0
6759,Vidyaranyapura,2,50.0,2,1050.0
6760,Vidyaranyapura,2,50.0,2,1188.0
